category,city,email,name,phones,products,site,social
Строительная компания,Владимирская область,,Лучшие решения,+7 (920) 947-00-06,,lrhouse.ru,"http://youtube.com/channel/UCtIYds778xPLWHDlLiQN3BA,https://vk.com/lreshkvr,https://www.instagram.com/sk_lrhouse/"
Строительная компания,Владимирская область,,Инстройдом,+7 (920) 914-17-77,,instroidom.ru,"https://ok.ru/profile/560533183230,https://viber.click/89209141777,https://vk.com/instroidom,https://www.facebook.com/instroidom,https://www.instagram.com/instroidom,https://www.youtube.com/channel/UCVwhZQgUPp5tTf7ifaHt8Fg?view_as=subscriber"
Строительная компания,Владимирская область,,Стройматериалы,+7 (49243) 4-25-50,,,
Строительная компания,Владимирская область,,Трест 33,+7 (4922) 60-01-07,,трест33.рф,"https://t.me/89101713033,https://vk.com/trest_33,https://wa.me/89190071333,https://www.instagram.com/trest_33,https://www.youtube.com/channel/UCFHtieIyv6JujZYDuzwwNKg"
Строительная компания,Владимирская область,,СтройМакс,+7 (4922) 46-64-63,"Состав Огнебиозащитный ОГНЕБОР тонированный (20кг) Яр Антисептик,Фиксатор ТИЗ для гибких связей (100шт),Гипсокартон (ГКЛ) 9,5х1200х2500 ДАНОГИПС (76шт/под)",stroimaks.ru,"https://viber.click/79014449000,https://wa.me/79019929000,https://www.instagram.com/stroimaks33"
Строительная компания,Владимирская область,,Союз строителей Владимирской области,+7 (4922) 34-12-20,,ssvo33.ru,
Строительная компания,Владимирская область,,КСК,+7 (919) 009-40-44,,,https://vk.com/club160304468
Металлопрокат,Владимирская область,,Российский Металлопрокат,+7 (929) 603-84-98,,,
Металлопрокат,Владимирская область,,Стройдвор33,+7 (920) 902-99-55,,,
Металлопрокат,Владимирская область,,Российский Металлопрокат,+7 (929) 603-84-98,,,
Металлопрокат,Владимирская область,,Металлобаза,+7 (919) 005-11-11,,,
Металлопрокат,Владимирская область,,ПрофМеталл,+7 (919) 023-72-30,,profmetall33.ru,
Металлопрокат,Владимирская область,,Выбор,+7 (49232) 4-83-95,,,
Металлопрокат,Владимирская область,,Металлобаза Усад,+7 (910) 082-18-99,,,https://www.instagram.com/metallobaza_usad/
Металлопрокат,Владимирская область,,Металлобаза № 1,+7 (915) 792-25-00,,metallalex.ru,
Металлопрокат,Владимирская область,,Апекс,+7 (49245) 4-97-79,,apeks-group.com,
Металлопрокат,Владимирская область,,Металлоторг,+7 (4922) 52-22-33,,www.metallotorg.ru,"http://vk.com/metallotorgvladimir,http://www.facebook.com/MetallotorgVladimir,http://www.youtube.com/watch?v=dIjmY7_U-og"
Цветной металл,Белгородская область,,Вторчермет,+380 (67) 812-75-86,,metallobruxt.com.ua,"https://t.me/Scrapkharkov,https://twitter.com/Metallobruxt,https://viber.click/0678127586,https://vk.com/metallobruxt,https://wa.me/0678127586,https://www.facebook.com/Priem.metalloloma.Kh,https://www.instagram.com/metallobruxt/?hl=ru,https://www.youtube.com/channel/UCCACpbZKP5bOYw7RetKobVw"
Цветной металл,Белгородская область,,Лайфмет,+380 (50) 624-15-03,,www.lubmet.com,
Цветной металл,Белгородская область,,000 Озим,,,,
Цветной металл,Белгородская область,,ЛеРоНа,+7 (4722) 57-86-76,,www.лерона.рф,
Цветной металл,Белгородская область,,ЛомовЪ,+7 (4722) 77-78-59,Черный лом от,belgorod.priem-metallolom.com,https://vk.com/public188773973
Цветной металл,Белгородская область,,БелТехМет,+7 (919) 221-38-44,,,
Цветной металл,Белгородская область,,БелТехМет,+7 (47244) 4-54-11,,,
Чёрный металлопрокат,Белгородская область,,Лом Инвест,+7 (4722) 77-79-31,Черный лом от,belgorod.lom-invest.ru,https://vk.com/priem_loma_v_belgorode
Чёрный металлопрокат,Белгородская область,,МеталлПромМаш,+7 (4722) 41-01-50,,www.mpm31.ru,
Чёрный металлопрокат,Белгородская область,,Белгородский абразивный завод,+7 (4722) 77-70-01,,www.belabraziv.ru,"http://facebook.com/oaobaz,https://vk.com/belabraziv,https://www.youtube.com/channel/UCw2_RsybA7LVdYAv64f5iUg"
Чёрный металлопрокат,Белгородская область,,Пункт приема лома цветных и черных металлов,,,,
Чёрный металлопрокат,Белгородская область,,ТНМК-Белгород,+7 (4722) 40-26-68,Труба медная 12х1 М2М,tnmk-belgorod.ru,
Чёрный металлопрокат,Белгородская область,,Стальстрой31,+7 (4722) 56-91-37,,,
Чёрный металлопрокат,Белгородская область,,Металлобаза,,,,
Чёрный металлопрокат,Белгородская область,,Стальдепо,+7 (4722) 37-30-88,,staldepo.ru,"https://viber.click/79107373088,https://vk.com/staldepo,https://wa.me/79107373088,https://www.instagram.com/rezka__31,https://youtube.com/channel/UCD1L_0zRd_G_VlOlZy1vYGw"
Чёрный металлопрокат,Белгородская область,,Металл 31,+7 (980) 374-04-23,,metal31.ru,
Строительные материалы,Белгородская область,,Строитель,+7 (47248) 3-14-19,,,
Строительные материалы,Белгородская область,,СтройМастер,8 (800) 600-55-45,,stroymaster.shop,
Строительные материалы,Белгородская область,,Радуга,+7 (910) 360-07-94,,,
Строительные материалы,Белгородская область,,Властелин,+7 (4722) 58-48-15,,vlastelin31.ru,
Строительные материалы,Белгородская область,,Центр Строй,+7 (4722) 29-36-37,,ckbel.ru,"https://vk.com/ckbel,https://www.facebook.com/ckbel,https://www.instagram.com/centr.stroy"
Строительные материалы,Белгородская область,,Стройка,+7 (4722) 40-00-91,,www.ooostroika.ru,"https://vk.com/ooostroika,https://www.instagram.com/stroika_belgorod"
Строительные материалы,Белгородская область,,ГиперСтрой,+7 (919) 434-07-77,,www.belbaza31.ru,"http://facebook.com/belbaza31.ru,http://instagram.com/giperstroy,http://vk.com/giperstroy,https://www.youtube.com/channel/UCq9VTCZ_aT5a9DjT6KUEDSg"
Строительные материалы,Белгородская область,,БелСнаб,+7 (4722) 41-80-66,,бел-снаб31.рф,"https://viber.click/89803738007,https://vk.com/belsnab,https://wa.me/89803738007,https://www.instagram.com/belsnab31.ru/"
Металлопрокат,Владимирская область,,Металлобаза,+7 (4922) 36-11-00,,metallobasa1.ru,
Чёрный металлопрокат,Москва,,Приём цветных металлов,+7 (962) 956-84-83,,,"https://t.me/+79629568483,https://viber.click/79877373736,https://wa.me/79877373736"
Строительные материалы, Калужская область,,Строительный рынок,+7 (4842) 20-13-37,,всёдлялестниц.рф,
Цветной металл,Ивановская область,,Русский металл,+7 (961) 248-99-23,,www.rmet.ru,https://www.youtube.com/channel/UCdt5T2aJXbVcPj-tveeM8wA
Цветной металл, Калужская область,,ВторМетГарант,+7 (910) 515-28-47,,vmg40.ru,
Цветной металл, Калужская область,,Приём металла Цветного и черного,+7 (900) 577-47-60,,,https://vk.com/id584338935
Цветной металл, Калужская область,,Реалит,+7 (484) 399-72-63,,www.realit.ru,"https://vk.com/company_realit,https://www.facebook.com/realit.ru/,https://www.instagram.com/realit_official/"
Цветной металл, Калужская область,,Приём металла,+7 (900) 580-31-89,,,https://vk.com/club192329301
Цветной металл, Калужская область,,Вторчермет,+7 (915) 893-09-30,,,
Цветной металл, Калужская область,,Приём металлолома,+7 (906) 725-97-00,,,https://instagram.com/metall_lom
Цветной металл, Калужская область,,Приём металла цветного и черного,+7 (902) 988-10-13,,,https://ok.ru/profile/561258971677
Цветной металл, Калужская область,,Прием цветного и черного металла,+7 (953) 335-35-21,,,"https://viber.click/79533353521,https://vk.com/id584035123,https://wa.me/79533353521"
Цветной металл, Калужская область,,Прием цветного и черного металла,+7 (900) 578-21-76,,,https://ok.ru/profile/561258971677
Цветной металл, Калужская область,,Приём металла цветного и черного,+7 (902) 932-03-37,,,https://vk.com/id584338935
Цветной металл, Калужская область,,Приём цветного и чёрного металла,+7 (902) 398-27-85,,,https://www.instagram.com/1967sergeii?r=nametag
Чёрный металлопрокат, Калужская область,,"Калугаметаллис, офис",+7 (4842) 79-30-56,,,
Чёрный металлопрокат, Калужская область,,СтройМеталлСервис,+7 (910) 914-12-43,,,
Чёрный металлопрокат, Калужская область,,СтальИнвест,+7 (4842) 27-77-11,,kaluga.stalinvest.net,
Чёрный металлопрокат, Калужская область,,Вилси Плюс,+7 (4842) 22-41-02,,wilsi.ru,https://facebook.com/wilsi.metal
Строительные материалы, Калужская область,,Краски,,,,
Строительные материалы, Калужская область,,Стаханов,+7 (962) 373-33-99,,stakhanow.ru,
Строительные материалы, Калужская область,,Строительная Ярмарка центр Строй,+7 (4842) 51-62-32,,,
Строительные материалы, Калужская область,,Строительный Рынок,+7 (910) 912-19-19,,,
Строительные материалы, Калужская область,,Кровля и Изоляция,+7 (4842) 92-65-89,,kaluga.ts-krovizol.ru,"https://ok.ru/m.kiikaluga,https://viber.click/89158941716,https://vk.com/krovizolkaluga,https://wa.me/89158941716,https://www.facebook.com/kiik40,https://www.instagram.com/kiikaluga"
Строительные материалы, Калужская область,,Строй Дом,+7 (961) 125-64-57,,,
Строительные материалы, Калужская область,,Аксон,8 (800) 100-49-00,,akson.ru,"https://ok.ru/akson.ru,https://vk.com/akson_ru,https://www.facebook.com/Akson.ru,https://www.instagram.com/akson.ru,https://www.youtube.com/channel/UCsHRDKWrlz-VG97EJlcyBiQ"
Строительные материалы, Калужская область,,Аксон,8 (800) 100-49-00,,akson.ru,"https://ok.ru/akson.ru,https://vk.com/akson_ru,https://www.facebook.com/Akson.ru,https://www.youtube.com/channel/UCsHRDKWrlz-VG97EJlcyBiQ"
Торгово-производственная компания, Калужская область,,Штольц Групп,8 (800) 250-54-61,,www.stolzgrupp.ru,https://www.instagram.com/stolzgrupp/
Торгово-производственная компания, Калужская область,,Стройполимеркерамика,8 (800) 250-85-82,,kaluga.v-kirpich.ru,"https://facebook.com/vorotynskiykirpich,https://vk.com/vorotynskiikirpich,https://www.instagram.com/kirpichvorotynskii/"
Торгово-производственная компания, Калужская область,,Гранд,+7 (484) 399-07-08,,www.grandzavod.ru,
Торгово-производственная компания, Калужская область,,Витасоль,8 (800) 707-28-52,Премикс для выращивания молодняка,www.vitasol.ru,"https://vk.com/vitasolborovsk,https://www.instagram.com/info.vitasol/"
Торгово-производственная компания, Калужская область,,Карьер,+7 (4842) 54-78-69,,building-sand.webnode.ru,
Торгово-производственная компания, Калужская область,,ПАО Кадви,+7 (4842) 76-33-00,,kadvi.ru,"http://vk.com/motoblok_kaluga,http://youtube.com/channel/UC4kHtdUKla5mCt_zurB-D8g"
Торгово-производственная компания, Калужская область,,Союз Торгово-промышленная палата Калужской области,+7 (4842) 27-77-66,,kaluga.tpprf.ru,"http://twitter.com/tpprf_ru,http://vk.com/tpprf,http://www.facebook.com/tpprf,https://www.instagram.com/kvi1869/"
Торгово-производственная компания, Калужская область,,ПКП Техтрон+,+7 (495) 777-51-76,,tehtron.ru,
Торгово-производственная компания, Калужская область,,Калужский кабельный завод,+7 (48434) 4-29-81,,kcab.ru,"http://facebook.com/kalugacable,http://instagram.com/kkz_cable,https://www.youtube.com/channel/UCZA0dlqpQwb92SS0o7_53vQ"
Торгово-производственная компания, Калужская область,,Производственная компания Тесей,+7 (484) 399-37-42,,www.tesey.com,
Торгово-производственная компания, Калужская область,,МосМедынь агропром,+7 (48433) 2-30-45,,,
Строительная компания, Калужская область,,Скала,+7 (980) 712-73-86,,skala-obninsk.ru,"https://ok.ru/group/54620481716474,https://twitter.com/SkalaObninsk,https://vk.com/skala.obninsk"
Строительная компания, Калужская область,,Ташир монолит,+7 (4842) 71-64-42 [object Object],,tashir-monolit.ru,
Строительная компания, Калужская область,,ВСО Профиль,8 (804) 333-50-04,,vsoprofil.com,"https://www.facebook.com/vsoprofil/,https://www.instagram.com/vsoprofil/,https://www.youtube.com/channel/UCv6vN4PS6cRdFSHeCGtZ6Ug"
Строительная компания, Калужская область,,Стройматериалы на Заре,+7 (48431) 2-87-77,,md-mk.ru,
Строительная компания, Калужская область,,Стройматериалы,+7 (960) 525-69-69,,,
Строительная компания, Калужская область,,Детинец,8 (800) 100-24-23,,detinez.ru,"http://facebook.com/detinez.ru,http://instagram.com/detinez,http://ok.ru/detinez,http://twitter.com/detinez_ru,http://vk.com/detinez_ru,http://youtube.com/channel/UCAG6GQuvOxOol30UcoM2M0g"
Строительная компания, Калужская область,,Хороший дом,+7 (961) 005-65-13,,skdom40.ru,https://www.youtube.com/channel/UCwcpT_EYmaXwwiJAdJmoyZQ
Строительная компания, Калужская область,,Бонолит,+7 (48431) 5-94-81,,bonolit.ru,"http://instagram.com/bonolit,http://twitter.com/bonolit_ru,http://youtube.com/channel/UCEkdTb4uzkjw2UCxLNVp7YA,https://vk.com/bonolit,https://www.facebook.com/Bonolit"
Строительная компания, Калужская область,,Калужская Строительная Компания,+7 (903) 636-77-66,,www.ksk40.ru,
Строительная компания, Калужская область,,СтройНовация,+7 (4842) 59-55-62,,40.st-nv.ru,http://vk.com/stroynovatsiya
Строительная компания, Калужская область,,Белый дом,+7 (4842) 33-32-16,,belydom.ru,"http://vk.com/tsc_belydom,https://instagram.com/beliy_dom_kaluga,https://www.facebook.com/tscbelydom"
Металлопрокат, Калужская область,,Калужская Металлобаза,+7 (903) 264-39-17,,rfmasterstroy.wixsite.com,"https://twitter.com/Wix_Ru,https://www.facebook.com/WixRussian"
Металлопрокат, Калужская область,,Металлобаза Спектр,,,,
Металлопрокат, Калужская область,,СтальСнаб,+7 (484) 399-73-97,"Лист 0,5х1000х2000 (AISI-430) 2В",www.sksnab.ru,"https://viber.click/4843997397,https://wa.me/79065092749"
Металлопрокат, Калужская область,,Тандем Про,+7 (953) 322-11-43,,,
Металлопрокат, Калужская область,,Сплав,+7 (4842) 75-20-10,,deschevo.su,https://vk.com/klgsplav
Металлопрокат, Калужская область,,На Кариже,+7 (48431) 5-80-12,,,
Металлопрокат, Калужская область,,СтальКор,+7 (4842) 40-11-40,,stalcor.ru,"https://ok.ru/profile/577693404233,https://vk.com/zskstalcor,https://wa.me/89208985577,https://www.instagram.com/stalcor.zsk?igshid=5dg9bcwcld87"
Металлопрокат, Калужская область,,Мастерок,+7 (910) 543-56-62,,,
Металлопрокат, Калужская область,,МеталлСтройСнаб,8 (800) 450-00-15,,metallss.ru,http://vk.com/metallssru
Металлопрокат, Калужская область,,Фаворит,+7 (910) 919-57-03,,www.gkf40.ru,
Металлопрокат, Калужская область,,Металлоторг,+7 (4842) 55-55-65,,www.metallotorg.ru,
Металлопрокат,Московская область,,Робметаллсталь,+7 (495) 211-19-99,"Арматура А-3 500С 28 мм,Балка двутавровая 16 Б1,Винтовая свая 76х250х1000",robmetalstal.ru,"https://vk.com/club174600576,https://www.facebook.com/robmetallstal/?ref=settings,https://www.instagram.com/robmetallstal/"
Металлопрокат,Москва,,ТД Сортпрокат,+7 (499) 642-39-63,,sort-prokat.ru,https://wa.me/89854372719
Металлопрокат,Костромская область,,Nlmk.Shop,+7 (495) 127-43-92,,nlmk.shop,"https://twitter.com/nlmk,https://vk.com/nlmk_ru,https://www.facebook.com/nlmk.press,https://www.instagram.com/nlmk_group/,https://www.youtube.com/user/nlmkonair"
Металлопрокат,Курская область,,Металлоторг,+7 (4712) 39-04-95,,www.metallotorg.ru,
Чёрный металлопрокат,Курская область,,База Сеймская,+7 (4712) 37-01-25,,cms46.ru,
Цветной металл,Липецкая область,,МеталлКомПрофиль,+7 (4742) 56-11-23,,lip-proflist.ru,
Цветной металл,Липецкая область,,Фортис Металл и Дизайн,8 (800) 777-19-87,,lipeck.fortis-steel.ru,"https://twitter.com/DesignFortis,https://vk.com/public158919452,https://www.facebook.com/fortissteel/,https://www.instagram.com/fortis_metaldesign/"
Цветной металл,Липецкая область,,Метресурс,+7 (999) 750-91-65,,,
Цветной металл,Липецкая область,,Вторцветмет,+7 (4742) 41-92-93,,,
Цветной металл,Липецкая область,,Титан,+7 (4742) 24-33-46,,titan48.ru,"https://viber.click/79601532096,https://wa.me/79601532096"
Цветной металл,Липецкая область,,Велунд Сталь,+7 (4742) 56-33-71,,lipetsk.gkws.ru,"http://facebook.com/wolandsteel,http://instagram.com/woland_steel,http://vk.com/woland_steel"
Цветной металл,Липецкая область,,"Стальторг, склад",8 (800) 707-18-83,,staltorg.su,"https://vk.com/club156705059,https://www.instagram.com/_steelgroup_/"
Цветной металл,Липецкая область,,Юрса,+7 (4742) 90-61-61,,priemloma48.ru,
Цветной металл,Липецкая область,,Металлолом 48,+7 (906) 595-84-90,,metallolom48.ru,
Чёрный металлопрокат,Липецкая область,,Лом Инвест,+7 (4742) 54-50-84,Черный лом от,lipeck.lom-invest.ru,https://vk.com/priem_loma_v_lipecke
Чёрный металлопрокат,Липецкая область,,Металл Трейд,+7 (4742) 56-10-10,,metalltrade48.ru,
Чёрный металлопрокат,Липецкая область,,Стальной Фасад,+7 (4742) 90-70-70,,steelfasad.ru,https://vk.com/public.steelfasad
Чёрный металлопрокат,Липецкая область,,ТД Новолипецкий,+7 (4742) 56-36-06,,tdn48.ru,
Цветной металл,Курская область,,Ломпроморел,+7 (930) 063-00-17,,lomvorle.ru,
Цветной металл,Курская область,,ПромМетРесурс,+7 (903) 642-34-40,,,
Цветной металл,Курская область,,Прием металлолома. Прием лома,+7 (977) 998-62-84,,,https://vk.com/priemlomaorel
Цветной металл,Курская область,,Виртус-С,+380 (67) 540-39-99,,virtus-s.com,
Цветной металл,Курская область,,ОрМет,+7 (4862) 33-11-31,,ormet.su,
Цветной металл,Курская область,,Велес +,+7 (4712) 58-03-38,,www.veleskursk.ru,
Цветной металл,Курская область,,Армета,8 (800) 505-02-76,,armeta.su,
Цветной металл,Курская область,,МеталлЭнергоХолдинг Курск,+7 (4712) 44-10-31,,kursk.metatorg.ru,"https://www.instagram.com/metatorg,https://www.youtube.com/channel/UC0QUodVjWcEOC6exUDUF7Kg"
Цветной металл,Курская область,,Титан,+7 (910) 313-32-33,,titan-kursk.ru,"http://facebook.com/politru,http://ok.ru/polit.ru,http://twitter.com/POLITRU_,http://youtube.com/c/politru_video,https://instagram.com/polit.ru/"
Цветной металл,Курская область,,Титан-Курск,+7 (4712) 34-24-30,,titan-kursk.ru,"http://facebook.com/politru,http://instagram.com/polit.ru,http://ok.ru/polit.ru,http://twitter.com/POLITRU_,http://youtube.com/c/politru_video"
Чёрный металлопрокат,Курская область,,Склад металлопроката,+7 (919) 171-14-64,,,
Чёрный металлопрокат,Курская область,,НаноЗавод,+7 (920) 260-33-32,,,https://vk.com/nanozavodkursk
Чёрный металлопрокат,Липецкая область,,Стальторг,8 (800) 707-18-83,,staltorg.su,
Чёрный металлопрокат,Липецкая область,,Поландр,+7 (4742) 28-37-53,,polandr.ru,
Чёрный металлопрокат,Липецкая область,,Новолипецкий металлургический комбинат,+7 (4742) 44-40-09,,lipetsk.nlmk.com,"http://facebook.com/nlmk.press,http://instagram.com/nlmk_group,http://vk.com/nlmk_ru,http://www.youtube.com/user/nlmkonair,https://twitter.com/nlmk"
Чёрный металлопрокат,Липецкая область,,Северсталь Маркет,8 (800) 350-59-63,,market.severstal.com,https://vk.com/severstalmarket
Строительные материалы,Липецкая область,,Общество с ограниченной ответственностью Газобетон 48,+7 (4742) 44-33-27,,,
Строительные материалы,Липецкая область,,Карьер Стройматериал,+7 (4742) 34-42-52,,lipkarier.ru,
Строительные материалы,Липецкая область,,База строительных материалов,+7 (4742) 76-96-49,,gazosilicat48.ru,
Строительные материалы,Липецкая область,,Основа,+7 (4742) 71-08-71,,sm-48.ru,
Строительные материалы,Липецкая область,,СтройМир,,,skidka-48.ru,
Строительные материалы,Липецкая область,,Стахановский,+7 (4742) 57-60-26,,,
Строительные материалы,Липецкая область,,Бонус,+7 (4742) 24-33-40,,bonus-centr.ru,
Строительные материалы,Липецкая область,,Строй двор,,,,
Строительные материалы,Липецкая область,,Уровень,+7 (4742) 50-70-25,,www.urn48.ru,"https://ok.ru/group/61373728620785,https://viber.click/89202478000,https://vk.com/urn48,https://wa.me/89202478000"
Строительные материалы,Липецкая область,,База Отделка,8 (800) 500-15-60,,www.bazaotdelka.ru,"http://instagram.com/baza_otdelka,https://vk.com/bazaotdelka,https://wa.me/79666667826"
Строительные материалы,Липецкая область,,Стройбаза КирпичёвЪ,+7 (4742) 39-32-18,,km-48.ru,"https://viber.click/79107391730,https://wa.me/79107391730"
Торгово-производственная компания,Липецкая область,,Сокольский мукомольный завод,+7 (4742) 22-96-14,,muka1.ru,
Торгово-производственная компания,Липецкая область,,Бекарт,+7 (4742) 51-93-63,,www.bekaert.com,"http://vk.com/club14759126,https://facebook.com/bekaertwire,https://instagram.com/bekaert_lipetsk?igshid=rq6rktycz73c,https://twitter.com/bekaert,https://www.youtube.com/c/Bekaertchannel"
Торгово-производственная компания,Липецкая область,,НПК Экотекс,+7 (4742) 78-33-43,,eccotexx.com,"http://facebook.com/eccotexx,https://www.instagram.com/eccotexx.company/,https://www.youtube.com/channel/UCLUGNchtQma8SeVA5H8wKXg"
Торгово-производственная компания,Липецкая область,,Стройбаза-Спектр,+7 (4742) 34-62-00,,spektr48.ru,
Торгово-производственная компания,Липецкая область,,Завод Стальнофф,8 (800) 505-04-25,,profnastillist.ru,"http://instagram.com/zavodstalnoff,https://vk.com/zavodstalnoff,https://www.facebook.com/завод-стальнофф-587017021368350"
Торгово-производственная компания,Липецкая область,,Торгово-производственная фирма,+7 (904) 681-11-33,,,
Торгово-производственная компания,Липецкая область,,ТК Липром,+7 (4742) 55-55-57,,liprom.ru,
Торгово-производственная компания,Липецкая область,,Лимак,8 (800) 350-18-50,,limak.ru,"https://facebook.com/limakcompany,https://vk.com/ao_limak,https://www.instagram.com/ao_limak/"
Торгово-производственная компания,Липецкая область,,Корбет,+7 (4742) 71-17-30,,maxarm.ru,
Торгово-производственная компания,Липецкая область,,Либойл,+7 (4742) 24-00-23,,liboil.ru,
Строительная компания,Липецкая область,,Липецкий Строитель,+7 (900) 599-00-69,,lipetsk-stroitel.ru,
Строительная компания,Липецкая область,,Капиталстрой,+7 (4742) 70-41-64,,,
Строительная компания,Липецкая область,,Утро,8 (800) 551-70-01,,utro48.pro,"https://t.me/Utrocompany_bot,https://vk.com/ck_utro,https://wa.me/79046864721,https://www.facebook.com/constructioncompanyUtro,https://www.instagram.com/ooo_utro/"
Строительная компания,Липецкая область,,СпецСтрой,+7 (4742) 71-60-16,,spc48.ru,"http://facebook.com/specstroy48,http://instagram.com/specstroy48,http://ok.ru/lipetsk.spetsstroy,http://vk.com/public177187924"
Строительная компания,Липецкая область,,Союз,+7 (4742) 57-01-57,,souz-lipetsk.ru,"http://facebook.com/souzlipetsk,http://instagram.com/souz_lipetsk,https://vk.com/souz_lipetsk,https://wa.me/79038677577,https://www.youtube.com/channel/UCFTLwtoJG6wNPMMVOJWDqDg"
Строительная компания,Липецкая область,,СК Липецк Дом,+7 (4742) 24-20-20,,новоселкино.рф,
Строительная компания,Липецкая область,,Трест Липецкстрой,+7 (4742) 43-01-50,,www.lipetskstroy.ru,"http://facebook.com/lipetskstroy,http://vk.com/pobeda_lip,http://www.youtube.com/channel/UCzFR8Y6k2K_XSZm5WpchGSQ"
Строительная компания,Липецкая область,,Ремстройсервис,+7 (4742) 51-63-93,,,"http://instagram.com/rem_stroy_servis,http://ok.ru/group/53057700823108,http://vk.com/zaoremstroyservis,http://www.facebook.com/ЗАО-Ремстройсервис-1399295946980469"
Строительная компания,Липецкая область,,СУ-12 АПК-Строй,+7 (4742) 72-72-18,,,
Строительная компания,Липецкая область,,Астарта,+7 (904) 288-21-35,,astarta-48.ru,"http://vk.com/astarta48,https://viber.click/79202439243,https://wa.me/79202439243,https://www.instagram.com/ooo_astarta48"
Строительная компания,Липецкая область,,Строим Дом,+7 (4742) 52-23-57,,stroimdom48.ru,https://ok.ru/group/54555177844877
Металлопрокат,Липецкая область,,Ласар,8 (800) 770-73-48,,lasar.ru,"https://vk.com/public170052423,https://www.facebook.com/groups/lasarlipetsk/,https://www.instagram.com/lasar.lstk,https://www.youtube.com/channel/UCpzKRnrO4vW1Gm1LFypdGSg"
Металлопрокат,Липецкая область,,Спецсталь,+7 (4742) 55-91-01,,specstal48.ru,"https://ok.ru/group/57470913675285,https://twitter.com/NCGgCrMMB5l1hUv,https://vk.com/specstal48_ru,https://www.instagram.com/specstal48/"
Металлопрокат,Липецкая область,,Металлопрокат,+7 (4742) 37-85-42,,lmetall.ru,https://wa.me/79058558229
Металлопрокат,Липецкая область,,ГК ДеКа-Строй,8 (800) 700-87-70,,www.dekastroymet.ru,"https://vk.com/dekastroymet,https://wa.me/89051780931,https://www.instagram.com/deka_stroy,https://www.youtube.com/channel/UCEMVti76KvYP6XzJIRFGCGA"
Металлопрокат,Липецкая область,,Кровля-Л,+7 (4742) 71-47-71,,krovlya-l.ru,"https://viber.click/79205166868,https://wa.me/79205166868,https://www.instagram.com/krovlya_l"
Металлопрокат,Липецкая область,,Промсталь,+7 (4742) 37-56-98,,shtrips.ctlx.ru,
Металлопрокат,Липецкая область,,Металлоторг,+7 (4742) 75-89-75,,www.metallotorg.ru,
Металлопрокат,Липецкая область,,Металлобаза,+7 (4742) 39-04-77,,kupimetall48.ru,
Металлопрокат,Липецкая область,,Стальной Лев,+7 (4742) 37-02-77 [object Object],,metalsl.ru,
Чёрный металлопрокат,Курская область,,Нержавейка,+7 (4712) 52-09-75,,,
Чёрный металлопрокат,Курская область,,Прием лома черных металлов,+7 (951) 319-55-69,,lom-kursk.ru,
Чёрный металлопрокат,Курская область,,ПМК Приём металлолома,+7 (920) 700-03-90,"А1,А6, а7,3а",lom57.ru,"https://vk.com/metallolom57,https://www.instagram.com/lom57.ru"
Строительные материалы,Курская область,,Строймаркет,+7 (47142) 2-26-94,,semenakursk.ru,
Строительные материалы,Курская область,,Центрметаллснаб,+7 (4712) 73-13-73,,stroybaza46.ru,
Строительные материалы,Курская область,,Юмис,+7 (4712) 73-07-70,,yumis46.ru,"https://ok.ru/group/58003231277228,https://vk.com/yumis46,https://wa.me/79606773333,https://www.instagram.com/yumis46.ru"
Строительные материалы,Курская область,,Строй курс,+7 (4712) 76-00-70,,evroremonte.ru,"http://www.twitter.com/hostcms,http://www.vk.com/hostcms"
Строительные материалы,Курская область,,Ремотделка,+7 (4712) 39-77-22,,www.remotdel-ka.ru,"http://vk.com/remotdelkakursk,https://www.instagram.com/remotdel_ka"
Строительные материалы,Курская область,,Стройматериалы,+7 (4712) 26-17-44,,,
Строительные материалы,Курская область,,Курские Строительные Материалы,+7 (920) 730-02-71,,www.ksm46.ru,
Строительные материалы,Курская область,,СтройГигант,+7 (4712) 73-17-00,,stroygigant.ru,"https://vk.com/stroygigantru,https://www.instagram.com/stroygigant"
Строительные материалы,Курская область,,Стройресурс,8 (800) 600-07-00,,www.tk-stroyresurs.ru,"https://ok.ru/profile/576964200074,https://viber.click/79611905335,https://vk.com/gkstroyresurs,https://wa.me/79611905335,https://www.instagram.com/gkstroyresurs/"
Торгово-производственная компания,Курская область,,КурскХимПром,+7 (4712) 77-01-52,,kurskhimprom.ru,"https://twitter.com/kurskhimprom,https://vk.com/kurskhimprom"
Торгово-производственная компания,Курская область,,ДариМир,+7 (4712) 58-41-44,,darimir.com,"http://facebook.com/pages/%D0%A2%D0%9F%D0%9A-%D0%94%D0%B0%D1%80%D0%B8%D0%9C%D0%B8%D1%80/213560632149565,http://vk.com/club58298021"
Торгово-производственная компания,Курская область,,Вти-сервис,+7 (4712) 78-77-78,,vti-service.ru,"http://facebook.com/vti.service.kursk,https://ok.ru/group/53351758037139,https://twitter.com/KurskVti,https://vk.com/vti.service,https://www.instagram.com/vti.service.kursk,https://www.youtube.com/channel/UCcn3hK3zrknWd1m_eQ3nbfg"
Торгово-производственная компания,Курская область,,Стеллаж 46,+7 (920) 727-75-56,,stellag46.ru,
Торгово-производственная компания,Курская область,,Курский молочный комбинат,+7 (4712) 40-02-28,,makmol.ru,"https://ok.ru/group/58994152702014,https://vk.com/club164895859,https://www.facebook.com/groups/1797263503670517/"
